1.4,-4.8,-0.4,-35.310034423100774
1.4,-4.8,0.3999999999999999,-34.730814067186046
1.4,-1.6,-1.2,-30.28008893580166
1.4,-1.6,-0.4,-29.629986812445875
1.4,-1.6,0.3999999999999999,-28.85886390987926
1.4,-1.6,1.2,-28.06062054281511
1.4,1.5999999999999996,-1.2,-25.683254072329067
1.4,1.5999999999999996,-0.4,-24.891671805733814
1.4,1.5999999999999996,0.3999999999999999,-24.095901450337937
1.4,1.5999999999999996,1.2,-23.303792188111085
1.4,4.8,-0.4,-20.587741106101863
1.4,4.8,0.3999999999999999,-19.601539150391776
8.6,-4.8,-0.4,-31.223967475854074
8.6,-4.8,0.3999999999999999,-31.196235709177703
8.6,-1.6,-1.2,-25.39706145158532
8.6,-1.6,-0.4,-25.38414459910101
8.6,-1.6,0.3999999999999999,-25.309936887615095
8.6,-1.6,1.2,-24.989912153001477
8.6,1.5999999999999996,-1.2,-18.997790727011985
8.6,1.5999999999999996,-0.4,-18.98484989677053
8.6,1.5999999999999996,0.3999999999999999,-18.910554141726166
8.6,1.5999999999999996,1.2,-18.590235895733652
8.6,4.8,-0.4,-12.584859647804127
8.6,4.8,0.3999999999999999,-12.51056186115942
3.8,-4.8,-1.2,-33.78839895585476
3.8,-4.8,-0.4,-33.14032142337155
3.8,-4.8,0.3999999999999999,-32.36722899529825
3.8,-4.8,1.2,-31.554286847620045
3.8,4.8,-1.2,-17.64315224864076
3.8,4.8,-0.4,-16.87621367138463
3.8,4.8,0.3999999999999999,-16.08225823970349
3.8,4.8,1.2,-14.781569536380768
6.199999999999999,-4.8,-1.2,-32.51153389456231
6.199999999999999,-4.8,-0.4,-31.926318300523718
6.199999999999999,-4.8,0.3999999999999999,-31.167299529039433
6.199999999999999,-4.8,1.2,-30.340036286721645
6.199999999999999,4.8,-1.2,-13.3043257356007
6.199999999999999,4.8,-0.4,-12.68358928927419
6.199999999999999,4.8,0.3999999999999999,-11.915245036820645
6.199999999999999,4.8,1.2,-11.089338249525225
3.8,-1.6,-1.2,-27.781018351215074
3.8,-1.6,1.2,-25.527185063781896
3.8,1.5999999999999996,-1.2,-22.120061592322365
3.8,1.5999999999999996,1.2,-20.480460757137088
6.199999999999999,-1.6,-1.2,-26.103843200118718
6.199999999999999,-1.6,1.2,-23.88850225119197
