637,247,394
247,637,390
1006,492,931
492,143,931
492,1006,394
355,492,394
492,355,361
718,106,283
143,718,283
313,211,44
429,313,44
313,429,17
947,313,17
392,313,947
1004,392,947
392,1004,449
737,1004,947
1004,737,284
449,1004,284
435,392,281
435,220,301
830,779,665
779,885,665
395,779,830
869,749,927
927,267,762
267,470,762
240,303,504
303,355,504
355,303,744
744,303,206
303,391,206
303,240,391
470,359,965
323,113,786
744,113,361
786,113,206
113,744,206
970,1037,111
1026,970,111
970,1026,1037
233,757,327
608,233,327
498,233,608
757,233,57
233,498,57
306,431,600
431,188,600
188,431,1039
144,78,1014
419,144,940
144,849,940
78,135,1014
135,340,457
135,78,340
681,135,457
425,681,457
310,425,457
425,310,301
220,425,301
425,220,681
806,887,706
914,801,996
759,547,480
547,360,480
352,360,112
475,774,653
475,682,774
550,475,653
914,475,550
475,914,978
132,941,276
941,759,276
941,132,236
204,8,236
8,547,759
437,341,551
205,443,823
443,205,341
341,656,551
656,205,714
205,656,341
479,672,563
672,887,563
497,104,212
104,497,372
497,212,331
372,497,331
244,813,335
279,244,335
244,279,302
244,230,99
230,244,302
659,541,650
541,10,650
968,601,661
577,366,467
366,490,467
982,968,364
818,982,364
982,900,968
695,799,1047
805,695,467
467,695,216
695,1047,216
908,805,986
695,908,799
908,695,805
493,646,39
646,510,39
646,179,510
646,493,60
179,646,60
179,92,842
92,53,842
92,179,94
402,92,94
53,92,402
55,963,402
963,53,402
963,296,513
296,963,55
120,55,922
120,296,55
120,922,513
296,120,513
906,873,453
906,466,873
906,453,802
466,906,802
873,559,862
862,670,185
670,1013,185
559,670,862
670,559,223
446,353,1013
738,348,186
348,481,186
348,738,364
347,415,67
415,234,67
156,415,347
1013,334,853
234,334,1013
415,334,234
584,961,196
337,961,284
961,337,196
555,684,488
609,167,948
609,802,167
1029,609,948
202,609,1029
836,202,33
319,836,33
836,319,488
684,836,488
771,658,465
585,147,883
443,669,823
669,443,103
669,890,823
890,669,103
812,652,782
699,685,676
549,591,438
189,773,577
770,671,189
553,671,770
671,773,189
421,553,770
1046,421,770
421,1046,10
541,421,10
469,711,598
711,469,820
469,598,543
585,469,543
820,469,585
342,901,235
901,880,235
278,833,7
210,278,7
393,37,260
37,275,260
275,37,952
633,754,564
633,895,754
58,77,260
77,393,260
396,77,58
77,418,918
77,396,418
895,77,918
791,324,564
662,674,795
324,674,662
791,674,324
795,674,564
674,791,564
713,979,589
753,713,589
713,907,979
69,138,473
981,69,417
69,473,417
325,954,79
325,210,239
993,976,975
976,993,5
993,778,5
993,907,778
884,985,975
985,884,803
985,993,975
398,740,1027
398,712,579
398,1027,712
290,398,579
740,398,290
694,568,265
568,694,1035
800,705,1027
611,800,1027
705,800,558
558,800,1035
518,242,762
470,518,762
242,19,82
19,242,137
82,19,870
19,137,870
406,175,468
222,175,406
242,175,137
175,649,468
175,251,137
175,222,251
746,159,229
159,746,825
108,441,32
32,441,494
441,512,494
272,441,229
512,441,272
14,289,391
177,14,391
413,14,161
14,730,161
289,14,742
14,413,742
730,14,734
14,177,734
817,718,911
718,817,106
106,817,1016
817,362,1016
817,323,362
208,718,143
208,492,361
492,208,143
718,924,911
924,817,911
817,924,323
208,924,718
924,208,361
113,924,361
924,113,323
50,395,100
779,50,651
50,779,395
953,395,830
953,830,571
395,300,100
961,300,284
300,961,100
300,449,284
300,395,449
313,433,211
433,313,392
435,433,392
433,435,301
386,433,301
433,386,211
779,542,885
542,779,651
885,542,423
542,651,423
749,920,1042
920,749,869
920,869,926
252,920,1021
920,926,1021
735,920,252
920,735,1042
749,505,927
984,470,965
950,984,965
215,267,927
505,215,927
640,495,391
178,640,391
640,178,965
359,640,965
267,626,470
626,359,470
359,626,850
626,215,850
215,626,267
71,306,195
71,431,306
458,71,195
71,458,1039
431,71,1039
78,181,1015
144,181,78
181,144,419
1015,181,68
181,419,68
660,144,1014
135,660,1014
144,660,849
660,681,571
660,135,681
83,660,571
849,660,83
887,578,706
578,550,706
689,996,997
689,914,996
824,689,997
689,824,978
914,689,978
217,360,352
217,437,551
437,217,352
360,587,112
587,198,682
198,587,360
701,360,547
701,198,360
682,701,774
198,701,682
1000,941,236
8,1000,236
8,73,547
73,8,204
563,73,204
887,73,563
904,909,980
909,999,980
276,338,88
759,338,276
338,759,480
341,121,864
437,121,341
121,166,160
121,352,166
121,437,352
728,121,160
864,121,728
459,999,714
205,459,714
999,459,980
459,823,980
459,205,823
783,479,996
783,672,479
672,783,887
659,816,661
816,244,99
298,588,822
822,588,659
588,298,813
244,588,813
588,816,659
816,588,244
541,772,490
601,772,661
772,601,490
772,659,661
772,541,659
490,596,986
601,596,490
596,908,986
908,596,900
675,900,982
675,818,799
675,982,818
908,675,799
675,908,900
503,963,513
152,503,279
503,513,293
279,503,293
503,152,1040
963,330,53
466,688,873
688,466,802
465,688,802
576,688,465
787,559,873
559,787,223
446,326,353
353,326,227
326,446,873
326,465,227
326,576,465
688,326,873
326,688,576
483,561,364
561,348,364
554,561,483
481,561,554
348,561,481
224,345,853
334,224,853
224,16,345
224,334,415
224,156,16
224,415,156
574,584,427
574,350,227
574,427,350
465,574,227
96,574,465
316,684,555
316,836,684
316,555,802
609,316,802
316,609,202
836,316,202
491,771,555
491,658,771
491,555,488
147,809,915
351,809,581
552,448,990
552,591,448
591,552,438
552,581,430
552,351,581
890,785,902
785,812,782
654,785,782
785,654,902
594,249,676
249,699,676
685,487,430
487,699,430
699,487,685
545,549,438
545,552,430
552,545,438
821,443,460
443,821,103
821,569,103
773,788,577
671,788,773
788,366,577
788,671,553
421,788,553
366,788,490
788,541,490
788,421,541
967,969,811
880,969,967
775,147,915
901,775,915
147,775,883
775,711,883
711,775,342
775,901,342
324,173,564
173,324,894
173,633,564
633,173,13
173,894,833
633,843,393
37,843,952
843,37,393
843,13,952
843,633,13
723,633,393
77,723,393
633,723,895
723,77,895
907,282,778
713,282,907
363,325,79
325,363,210
535,363,79
363,535,210
325,445,954
954,445,981
445,69,981
556,803,907
993,556,907
556,985,803
985,556,993
736,800,611
736,611,265
568,736,265
736,568,1035
800,736,1035
518,405,171
148,405,526
405,309,171
405,148,309
197,175,242
197,518,171
518,197,242
709,748,825
709,400,748
400,580,950
580,984,950
984,580,526
580,148,526
566,819,950
819,400,950
400,819,748
819,566,504
287,819,504
819,287,748
709,295,400
295,580,400
580,295,148
495,957,521
957,414,521
957,832,414
640,154,495
61,1042,22
539,61,22
412,61,539
991,760,423
651,991,423
953,790,395
449,790,281
395,790,449
220,790,571
523,505,749
505,523,942
523,61,942
523,749,1042
61,523,1042
578,972,801
972,578,887
783,972,887
801,972,996
972,783,996
436,914,550
578,436,550
436,578,801
475,703,682
703,587,682
703,475,978
703,978,112
587,703,112
941,356,759
1000,356,941
356,8,759
356,1000,8
321,701,547
73,321,547
701,321,774
774,321,653
321,806,653
321,887,806
321,73,887
514,375,88
119,514,88
514,245,375
119,45,666
338,45,88
45,119,88
678,217,551
816,708,661
968,708,483
708,968,661
483,708,99
708,816,99
349,601,968
349,596,601
900,349,968
596,349,900
519,511,1040
511,519,955
53,863,842
330,863,53
863,330,257
863,257,150
842,863,150
503,184,963
184,330,963
184,503,1040
511,184,1040
787,690,223
690,670,223
446,690,873
690,787,873
670,690,1013
690,446,1013
613,961,584
574,613,584
613,991,961
991,613,760
809,697,581
697,809,147
581,697,585
697,147,585
809,769,915
769,809,351
552,769,351
769,552,990
821,305,569
305,821,460
305,664,569
591,305,460
549,305,591
569,322,103
664,322,569
322,890,103
322,785,890
785,322,812
812,677,652
544,677,594
677,544,652
769,657,915
657,769,990
811,657,990
969,657,811
901,910,880
910,969,880
910,657,969
910,901,915
657,910,915
56,278,13
173,56,13
278,56,833
56,173,833
278,506,13
506,275,13
506,278,210
535,506,210
663,713,753
663,282,713
663,753,473
282,663,778
138,663,473
663,239,778
663,138,239
69,183,138
445,183,69
138,183,239
183,325,239
183,445,325
405,692,526
692,405,518
692,518,470
692,984,526
984,692,470
309,51,171
51,197,171
197,51,175
175,51,649
808,295,709
746,808,825
808,709,825
627,441,108
627,930,441
84,51,309
84,262,930
262,84,309
447,640,359
447,154,640
447,359,850
154,615,495
615,957,495
957,615,832
615,154,942
767,50,100
961,767,100
991,767,961
50,767,651
767,991,651
790,193,281
193,790,220
193,435,281
435,193,220
733,953,571
790,733,571
733,790,953
914,905,801
905,436,801
436,905,914
878,119,666
878,514,119
599,619,551
656,599,551
599,656,714
599,710,619
678,489,977
489,710,977
710,489,619
619,489,551
489,678,551
360,851,480
184,74,330
74,184,511
330,74,257
257,74,955
74,511,955
687,127,96
687,96,465
658,687,465
127,696,760
760,696,423
696,687,658
687,696,127
696,488,423
696,491,488
491,696,658
635,613,574
635,574,96
127,635,96
613,635,760
635,127,760
305,31,249
699,31,430
249,31,699
31,545,430
545,31,549
31,305,549
322,793,812
793,322,664
793,677,812
677,793,594
793,249,594
793,305,249
305,793,664
506,243,275
243,506,535
275,243,79
243,535,79
627,617,930
617,84,930
617,108,649
617,627,108
51,617,649
84,617,51
930,116,441
262,116,930
441,116,229
116,746,229
847,808,746
116,847,746
847,116,262
808,847,295
295,847,148
148,847,309
847,262,309
215,938,850
938,447,850
938,215,505
938,505,942
154,938,942
447,938,154
61,1005,942
1005,615,942
1005,61,412
217,898,360
898,851,360
888,338,480
851,888,480
72,1005,412
72,412,414
832,72,414
615,72,832
1005,72,615
572,878,666
365,909,904
999,686,714
909,686,999
365,686,909
686,365,680
710,455,977
455,572,780
678,65,217
65,898,217
896,45,338
888,896,338
784,896,888
796,65,678
65,796,898
898,995,851
796,995,898
815,678,977
878,463,514
463,365,904
855,463,904
245,463,855
514,463,245
365,570,680
570,463,878
463,570,365
686,339,714
339,599,714
339,710,599
45,988,666
896,988,45
784,886,896
886,988,896
886,572,666
988,886,666
702,784,888
702,888,851
882,567,851
995,882,851
455,903,977
903,815,977
815,903,567
567,903,780
903,455,780
913,455,710
339,913,710
572,973,780
886,973,572
973,881,780
881,973,886
974,886,784
702,974,784
974,881,886
567,974,851
974,702,851
974,567,780
881,974,780
810,995,796
810,882,995
810,796,678
815,810,678
810,815,567
882,810,567
570,768,680
768,570,878
913,768,455
572,768,878
455,768,572
595,913,339
595,768,913
595,339,686
768,879,680
595,879,768
879,686,680
879,595,686
